sku_id,on_hand_units,reorder_point,safety_stock,on_order_units,lead_time_days,date
SKU02047,362,177,64,0,14,2026-08-15
SKU02048,400,250,99,0,14,2026-08-15
SKU02050,90,177,59,0,14,2026-08-15
SKU02051,103,221,77,0,14,2026-08-15
SKU02052,296,158,53,0,14,2026-08-15
SKU02053,138,62,23,0,14,2026-08-15
SKU02054,126,80,26,0,14,2026-08-15
SKU02055,4355,1011,347,0,14,2026-08-15
SKU02056,105,41,13,0,14,2026-08-15
SKU02057,7224,1559,595,0,14,2026-08-15
SKU02058,166,92,26,0,14,2026-08-15
SKU02061,62,26,10,0,14,2026-08-15
SKU02062,63,39,9,0,14,2026-08-15
SKU02063,382,225,69,0,14,2026-08-15
SKU02064,7493,1708,598,0,14,2026-08-15
SKU02065,326,249,81,0,14,2026-08-15
SKU02067,155,193,46,0,14,2026-08-15
SKU02068,53,882,327,0,14,2026-08-15
SKU02070,4564,1016,339,0,14,2026-08-15
SKU02071,365,285,129,0,14,2026-08-15
SKU02072,236,94,31,0,14,2026-08-15
SKU02073,4,82,34,0,14,2026-08-15
SKU02074,82,62,19,0,14,2026-08-15
SKU02075,260,148,54,0,14,2026-08-15
SKU02076,30,51,19,0,14,2026-08-15
SKU02077,4,31,13,0,14,2026-08-15
SKU02078,228,98,29,0,14,2026-08-15
SKU02079,1,954,347,0,14,2026-08-15
SKU02080,163,114,27,0,14,2026-08-15
SKU02081,92,86,34,0,14,2026-08-15
SKU02082,73,97,34,0,14,2026-08-15
SKU02083,89,119,33,0,14,2026-08-15
SKU02084,239,126,34,0,14,2026-08-15
SKU02085,427,175,54,0,14,2026-08-15
SKU02087,159,170,67,0,14,2026-08-15
SKU02088,43,923,340,0,14,2026-08-15
SKU02089,163,93,30,0,14,2026-08-15
SKU02090,712,361,113,0,14,2026-08-15
SKU02091,557,288,99,0,14,2026-08-15
SKU02092,380,173,55,0,14,2026-08-15
SKU02093,267,108,28,0,14,2026-08-15
SKU02094,4523,1048,360,0,14,2026-08-15
SKU02095,235,87,29,0,14,2026-08-15
SKU02096,61,135,62,0,14,2026-08-15
SKU02097,57,73,30,0,14,2026-08-15
SKU02099,388,238,86,0,14,2026-08-15
SKU02100,469,199,64,0,14,2026-08-15
SKU02101,70,84,31,0,14,2026-08-15
SKU02103,152,57,20,0,14,2026-08-15
SKU02104,126,85,22,0,14,2026-08-15
SKU02105,218,178,62,0,14,2026-08-15
SKU02106,44,81,27,0,14,2026-08-15
SKU02107,345,264,85,0,14,2026-08-15
SKU02108,115,52,20,0,14,2026-08-15
SKU02109,49,204,84,0,14,2026-08-15
SKU02110,297,157,61,0,14,2026-08-15
SKU02111,35,62,16,0,14,2026-08-15
SKU02112,7534,1734,567,0,14,2026-08-15
SKU02113,175,98,45,0,14,2026-08-15
SKU02114,5500,1378,483,0,14,2026-08-15
SKU02115,713,273,95,0,14,2026-08-15
SKU02116,265,172,55,0,14,2026-08-15
SKU02117,81,100,46,0,14,2026-08-15
SKU02118,1,33,10,0,14,2026-08-15
SKU02119,43,42,16,0,14,2026-08-15
SKU02120,151,258,72,0,14,2026-08-15
SKU02121,50,160,64,0,14,2026-08-15
SKU02122,132,136,59,0,14,2026-08-15
SKU02123,265,159,70,0,14,2026-08-15
SKU02124,126,57,12,0,14,2026-08-15
SKU02125,109,48,17,0,14,2026-08-15
SKU02126,69,52,22,0,14,2026-08-15
SKU02127,2,59,14,0,14,2026-08-15
SKU02128,4607,1056,339,0,14,2026-08-15
SKU02129,8077,1876,640,0,14,2026-08-15
SKU02130,160,225,74,0,14,2026-08-15
SKU02131,173,84,31,0,14,2026-08-15
SKU02132,146,187,69,0,14,2026-08-15
SKU02133,56,41,13,0,14,2026-08-15
SKU02134,116,60,17,0,14,2026-08-15
SKU02135,144,79,17,0,14,2026-08-15
SKU02136,160,185,49,0,14,2026-08-15
SKU02137,179,69,34,0,14,2026-08-15
SKU02138,175,131,51,0,14,2026-08-15
SKU02139,207,89,27,0,14,2026-08-15
SKU02140,94,58,19,0,14,2026-08-15
SKU02141,208,605,232,0,14,2026-08-15
SKU02142,5450,1278,462,0,14,2026-08-15
SKU02143,191,182,76,0,14,2026-08-15
SKU02144,83,36,13,0,14,2026-08-15
SKU02145,381,287,85,0,14,2026-08-15
SKU02146,13,67,29,0,14,2026-08-15
SKU02147,99,91,25,0,14,2026-08-15
SKU02148,301,169,63,0,14,2026-08-15
SKU02149,250,194,78,0,14,2026-08-15
SKU02150,23,26,8,0,14,2026-08-15
SKU02151,219,232,76,0,14,2026-08-15
SKU02152,88,88,32,0,14,2026-08-15
SKU02153,351,159,47,0,14,2026-08-15
SKU02154,481,330,111,0,14,2026-08-15
SKU02155,66,622,216,0,14,2026-08-15
SKU02156,490,352,99,0,14,2026-08-15
SKU02157,78,47,21,0,14,2026-08-15
SKU02159,86,42,14,0,14,2026-08-15
SKU02160,137,47,14,0,14,2026-08-15
SKU02161,206,69,17,0,14,2026-08-15
SKU02162,46,56,22,0,14,2026-08-15
SKU02163,282,96,38,0,14,2026-08-15
SKU02164,7760,1809,632,0,14,2026-08-15
SKU02166,160,174,44,0,14,2026-08-15
SKU02167,202,98,31,0,14,2026-08-15
SKU02168,183,80,17,0,14,2026-08-15
SKU02169,634,311,118,0,14,2026-08-15
SKU02171,357,199,69,0,14,2026-08-15
SKU02172,0,59,23,0,14,2026-08-15
SKU02173,216,94,35,0,14,2026-08-15
SKU02175,88,120,46,0,14,2026-08-15
SKU02176,196,773,249,0,14,2026-08-15
SKU02177,163,70,25,0,14,2026-08-15
SKU02178,64,54,14,0,14,2026-08-15
SKU02179,487,298,98,0,14,2026-08-15
SKU02180,232,223,77,0,14,2026-08-15
SKU02182,80,56,21,0,14,2026-08-15
SKU02183,134,104,39,0,14,2026-08-15
SKU02184,231,164,66,0,14,2026-08-15
SKU02185,102,73,21,0,14,2026-08-15
SKU02186,92,54,18,0,14,2026-08-15
SKU02187,126,80,34,0,14,2026-08-15
SKU02188,67,46,16,0,14,2026-08-15
SKU02189,137,119,39,0,14,2026-08-15
SKU02190,156,84,26,0,14,2026-08-15
SKU02191,274,124,40,0,14,2026-08-15
SKU02192,405,202,88,0,14,2026-08-15
SKU02193,125,57,22,0,14,2026-08-15
SKU02194,208,84,36,0,14,2026-08-15
SKU02195,382,272,87,0,14,2026-08-15
SKU02196,200,112,40,0,14,2026-08-15
SKU02197,269,210,78,0,14,2026-08-15
SKU02198,26,132,47,0,14,2026-08-15
SKU02199,288,183,76,0,14,2026-08-15
SKU02200,114,72,15,0,14,2026-08-15
SKU02201,364,171,53,0,14,2026-08-15
SKU02202,16,38,8,0,14,2026-08-15
SKU02203,98,138,47,0,14,2026-08-15
SKU02204,219,156,60,0,14,2026-08-15
SKU02205,7693,1642,512,0,14,2026-08-15
SKU02206,91,109,34,0,14,2026-08-15
SKU02207,215,150,68,0,14,2026-08-15
SKU02208,358,153,43,0,14,2026-08-15
SKU02209,7739,1665,570,0,14,2026-08-15
SKU02210,255,125,44,0,14,2026-08-15
SKU02211,7710,1721,526,0,14,2026-08-15
SKU02213,321,206,89,0,14,2026-08-15
SKU02214,86,128,44,0,14,2026-08-15
SKU02216,150,158,47,0,14,2026-08-15
SKU02217,7628,1726,603,0,14,2026-08-15
SKU02218,11,73,26,0,14,2026-08-15
SKU02219,64,115,47,0,14,2026-08-15
SKU02220,279,328,96,0,14,2026-08-15
SKU02221,6210,1383,502,0,14,2026-08-15
SKU02222,66,146,55,0,14,2026-08-15
SKU02223,316,135,44,0,14,2026-08-15
SKU02224,4419,921,330,0,14,2026-08-15
SKU02226,17,25,6,0,14,2026-08-15
SKU02227,247,261,102,0,14,2026-08-15
SKU02228,310,235,74,0,14,2026-08-15
SKU02229,300,259,97,0,14,2026-08-15
SKU02230,127,171,53,0,14,2026-08-15
SKU02234,518,298,82,0,14,2026-08-15
SKU02235,114,104,46,0,14,2026-08-15
SKU02236,44,26,7,0,14,2026-08-15
SKU02237,28,26,6,0,14,2026-08-15
SKU02238,207,279,93,0,14,2026-08-15
SKU02239,250,117,33,0,14,2026-08-15
SKU02240,145,120,44,0,14,2026-08-15
SKU02241,224,86,34,0,14,2026-08-15
SKU02242,163,212,85,0,14,2026-08-15
SKU02243,155,197,77,0,14,2026-08-15
SKU02244,165,172,80,0,14,2026-08-15
SKU02245,286,326,85,0,14,2026-08-15
SKU02246,238,85,40,0,14,2026-08-15
SKU02247,0,904,284,0,14,2026-08-15
SKU02248,385,182,66,0,14,2026-08-15
SKU02249,59,27,10,0,14,2026-08-15
SKU02250,23,72,33,0,14,2026-08-15
SKU02252,93,94,38,0,14,2026-08-15
SKU02253,7801,1763,585,0,14,2026-08-15
SKU02254,104,72,30,0,14,2026-08-15
SKU02257,310,170,46,0,14,2026-08-15
SKU02258,120,136,42,0,14,2026-08-15
SKU02259,148,97,43,0,14,2026-08-15
SKU02261,168,65,26,0,14,2026-08-15
SKU02262,255,144,57,0,14,2026-08-15
SKU02263,56,20,5,0,14,2026-08-15
SKU02264,154,154,54,0,14,2026-08-15
SKU02265,143,163,62,0,14,2026-08-15
SKU02267,8578,1829,647,0,14,2026-08-15
SKU02268,291,1127,410,0,14,2026-08-15
SKU02269,451,294,92,0,14,2026-08-15
SKU02270,297,233,93,0,14,2026-08-15
SKU02271,459,336,105,0,14,2026-08-15
SKU02272,71,27,10,0,14,2026-08-15
SKU02273,396,185,55,0,14,2026-08-15
SKU02274,109,90,39,0,14,2026-08-15
SKU02275,121,45,14,0,14,2026-08-15
SKU02276,20,27,8,0,14,2026-08-15
SKU02277,4683,1149,391,0,14,2026-08-15
SKU02278,96,63,26,0,14,2026-08-15
SKU02279,7649,1794,643,0,14,2026-08-15
SKU02280,130,63,31,0,14,2026-08-15
SKU02282,123,81,39,0,14,2026-08-15
SKU02283,629,335,106,0,14,2026-08-15
SKU02284,427,201,62,0,14,2026-08-15
SKU02286,39,23,5,0,14,2026-08-15
SKU02287,338,227,63,0,14,2026-08-15
SKU02288,277,141,50,0,14,2026-08-15
SKU02289,121,260,107,0,14,2026-08-15
SKU02290,125,85,20,0,14,2026-08-15
SKU02292,152,89,24,0,14,2026-08-15
SKU02293,281,147,66,0,14,2026-08-15
SKU02295,412,293,93,0,14,2026-08-15
SKU02296,299,148,56,0,14,2026-08-15
SKU02297,97,101,35,0,14,2026-08-15
SKU02298,438,266,101,0,14,2026-08-15
SKU02299,164,147,61,0,14,2026-08-15
SKU02300,147,81,21,0,14,2026-08-15
SKU02301,155,120,42,0,14,2026-08-15
SKU02302,5609,1362,527,0,14,2026-08-15
SKU02303,132,65,22,0,14,2026-08-15
SKU02304,398,173,71,0,14,2026-08-15
SKU02305,262,134,46,0,14,2026-08-15
SKU02307,270,211,88,0,14,2026-08-15
SKU02308,435,190,89,0,14,2026-08-15
SKU02309,67,96,35,0,14,2026-08-15
SKU02310,1,72,36,0,14,2026-08-15
SKU02311,675,376,120,0,14,2026-08-15
SKU02312,529,346,126,0,14,2026-08-15
SKU02313,309,228,78,0,14,2026-08-15
SKU02314,32,79,28,0,14,2026-08-15
SKU02315,291,138,39,0,14,2026-08-15
SKU02316,96,67,18,0,14,2026-08-15
SKU02317,266,153,50,0,14,2026-08-15
SKU02318,109,128,49,0,14,2026-08-15
SKU02319,247,141,39,0,14,2026-08-15
SKU02320,165,65,22,0,14,2026-08-15
SKU02321,205,71,35,0,14,2026-08-15
SKU02323,273,112,47,0,14,2026-08-15
SKU02324,28,115,53,0,14,2026-08-15
SKU02325,213,90,39,0,14,2026-08-15
SKU02326,126,228,84,0,14,2026-08-15
SKU02327,167,125,48,0,14,2026-08-15
SKU02328,27,87,33,0,14,2026-08-15
SKU02329,204,231,74,0,14,2026-08-15
SKU02330,396,255,111,0,14,2026-08-15
SKU02332,158,117,48,0,14,2026-08-15
SKU02333,280,789,259,0,14,2026-08-15
SKU02334,295,161,52,0,14,2026-08-15
SKU02336,123,183,62,0,14,2026-08-15
SKU02337,200,159,72,0,14,2026-08-15
SKU02339,71,41,20,0,14,2026-08-15
SKU02340,0,993,324,0,14,2026-08-15
SKU02341,290,107,51,0,14,2026-08-15
SKU02342,137,129,42,0,14,2026-08-15
SKU02343,242,197,81,0,14,2026-08-15
SKU02344,71,80,24,0,14,2026-08-15
SKU02345,312,169,78,0,14,2026-08-15
SKU02346,203,91,36,0,14,2026-08-15
SKU02347,15,42,10,0,14,2026-08-15
SKU02348,3,22,10,0,14,2026-08-15
SKU02349,477,324,123,0,14,2026-08-15
SKU02350,304,125,33,0,14,2026-08-15
SKU02351,6398,1398,470,0,14,2026-08-15
SKU02352,218,114,28,0,14,2026-08-15
SKU02353,239,145,34,0,14,2026-08-15
SKU02354,174,71,23,0,14,2026-08-15
SKU02355,92,678,248,0,14,2026-08-15
SKU02356,345,162,64,0,14,2026-08-15
SKU02357,451,276,110,0,14,2026-08-15
SKU02358,363,171,59,0,14,2026-08-15
SKU02359,266,100,21,0,14,2026-08-15
SKU02360,284,142,54,0,14,2026-08-15
SKU02361,204,133,42,0,14,2026-08-15
SKU02362,462,249,85,0,14,2026-08-15
SKU02363,242,140,45,0,14,2026-08-15
SKU02364,68,110,35,0,14,2026-08-15
SKU02365,645,268,86,0,14,2026-08-15
SKU02367,311,189,68,0,14,2026-08-15
SKU02368,1,1058,333,0,14,2026-08-15
SKU02369,39,31,15,0,14,2026-08-15
SKU02370,32,153,37,0,14,2026-08-15
SKU02371,132,109,43,0,14,2026-08-15
SKU02373,79,87,26,0,14,2026-08-15
SKU02374,227,132,51,0,14,2026-08-15
SKU02375,5481,1217,426,0,14,2026-08-15
SKU02376,6046,1428,474,0,14,2026-08-15
SKU02377,270,190,61,0,14,2026-08-15
SKU02378,115,175,52,0,14,2026-08-15
SKU02379,261,196,75,0,14,2026-08-15
SKU02380,365,191,48,0,14,2026-08-15
SKU02381,234,1013,367,0,14,2026-08-15
SKU02382,249,147,48,0,14,2026-08-15
SKU02383,173,68,26,0,14,2026-08-15
SKU02384,74,30,11,0,14,2026-08-15
SKU02385,72,72,27,0,14,2026-08-15
SKU02386,5236,1194,445,0,14,2026-08-15
SKU02387,6953,1617,582,0,14,2026-08-15
SKU02388,114,85,34,0,14,2026-08-15
SKU02389,241,201,65,0,14,2026-08-15
SKU02390,103,56,17,0,14,2026-08-15
SKU02391,137,75,30,0,14,2026-08-15
SKU02392,125,69,31,0,14,2026-08-15
SKU02393,152,102,31,0,14,2026-08-15
SKU02394,192,196,74,0,14,2026-08-15
SKU02395,121,65,24,0,14,2026-08-15
SKU02396,157,128,37,0,14,2026-08-15
SKU02397,355,155,51,0,14,2026-08-15
SKU02398,135,84,19,0,14,2026-08-15
SKU02399,226,119,44,0,14,2026-08-15
SKU02401,85,638,252,0,14,2026-08-15
SKU02402,466,186,79,0,14,2026-08-15
SKU02403,221,111,32,0,14,2026-08-15
SKU02404,219,177,52,0,14,2026-08-15
SKU02406,456,275,97,0,14,2026-08-15
SKU02407,137,200,83,0,14,2026-08-15
SKU02408,5128,1031,328,0,14,2026-08-15
SKU02409,26,94,38,0,14,2026-08-15
SKU02410,711,332,104,0,14,2026-08-15
SKU02412,158,92,34,0,14,2026-08-15
SKU02413,475,249,71,0,14,2026-08-15
SKU02414,31,53,14,0,14,2026-08-15
SKU02416,187,140,52,0,14,2026-08-15
SKU02417,169,100,34,0,14,2026-08-15
SKU02418,66,92,38,0,14,2026-08-15
SKU02419,29,29,6,0,14,2026-08-15
SKU02420,105,53,19,0,14,2026-08-15
SKU02421,7292,1630,616,0,14,2026-08-15
SKU02422,151,55,27,0,14,2026-08-15
SKU02423,382,223,72,0,14,2026-08-15
SKU02424,326,187,51,0,14,2026-08-15
SKU02425,169,177,65,0,14,2026-08-15
SKU02426,139,79,39,0,14,2026-08-15
SKU02427,419,433,139,0,14,2026-08-15
SKU02428,335,241,89,0,14,2026-08-15
SKU02429,78,91,39,0,14,2026-08-15
SKU02431,121,45,21,0,14,2026-08-15
SKU02432,89,90,37,0,14,2026-08-15
SKU02433,191,306,114,0,14,2026-08-15
SKU02434,203,100,39,0,14,2026-08-15
SKU02435,118,51,17,0,14,2026-08-15
SKU02436,152,101,36,0,14,2026-08-15
SKU02437,165,63,16,0,14,2026-08-15
SKU02438,389,169,67,0,14,2026-08-15
SKU02439,354,184,73,0,14,2026-08-15
SKU02440,391,149,67,0,14,2026-08-15
SKU02441,112,45,15,0,14,2026-08-15
SKU02442,307,282,99,0,14,2026-08-15
SKU02444,105,192,62,0,14,2026-08-15
SKU02445,184,64,25,0,14,2026-08-15
SKU02446,229,108,33,0,14,2026-08-15
SKU02447,188,96,39,0,14,2026-08-15
SKU02448,627,322,107,0,14,2026-08-15
SKU02449,147,1025,308,0,14,2026-08-15
SKU02450,511,234,100,0,14,2026-08-15
SKU02451,218,80,18,0,14,2026-08-15
SKU02452,259,182,60,0,14,2026-08-15
SKU02453,12,22,6,0,14,2026-08-15
SKU02454,185,193,52,0,14,2026-08-15
SKU02455,480,208,82,0,14,2026-08-15
SKU02456,305,132,49,0,14,2026-08-15
SKU02457,210,194,62,0,14,2026-08-15
SKU02458,113,89,36,0,14,2026-08-15
SKU02459,218,88,36,0,14,2026-08-15
SKU02461,38,24,10,0,14,2026-08-15
SKU02462,79,775,231,0,14,2026-08-15
SKU02463,321,142,32,0,14,2026-08-15
SKU02464,85,29,6,0,14,2026-08-15
SKU02465,197,199,70,0,14,2026-08-15
SKU02466,127,56,14,0,14,2026-08-15
SKU02467,191,154,50,0,14,2026-08-15
SKU02469,263,189,65,0,14,2026-08-15
SKU02470,101,72,27,0,14,2026-08-15
SKU02471,7405,1598,539,0,14,2026-08-15
SKU02472,5930,1309,457,0,14,2026-08-15
SKU02473,246,227,100,0,14,2026-08-15
SKU02475,234,195,87,0,14,2026-08-15
SKU02476,197,128,53,0,14,2026-08-15
SKU02477,33,43,19,0,14,2026-08-15
SKU02478,146,122,43,0,14,2026-08-15
SKU02479,29,100,27,0,14,2026-08-15
SKU02481,294,249,78,0,14,2026-08-15
SKU02482,1,924,311,0,14,2026-08-15
SKU02483,247,130,46,0,14,2026-08-15
SKU02484,167,1069,383,0,14,2026-08-15
SKU02485,89,145,64,0,14,2026-08-15
SKU02486,15,172,79,0,14,2026-08-15
SKU02487,181,217,68,0,14,2026-08-15
SKU02488,351,331,114,0,14,2026-08-15
SKU02491,21,26,5,0,14,2026-08-15
SKU02492,162,166,46,0,14,2026-08-15
SKU02493,696,378,141,0,14,2026-08-15
SKU02494,440,234,91,0,14,2026-08-15
SKU02496,196,124,48,0,14,2026-08-15
SKU02497,139,84,19,0,14,2026-08-15
SKU02498,138,67,16,0,14,2026-08-15
SKU02500,8307,1935,641,0,14,2026-08-15
SKU02501,5819,1276,468,0,14,2026-08-15
SKU02502,486,370,126,0,14,2026-08-15
SKU02503,0,672,236,0,14,2026-08-15
SKU02504,215,137,40,0,14,2026-08-15
SKU02506,24,91,40,0,14,2026-08-15
SKU02507,64,40,15,0,14,2026-08-15
SKU02508,620,348,109,0,14,2026-08-15
SKU02509,187,154,46,0,14,2026-08-15
SKU02510,349,148,56,0,14,2026-08-15
SKU02511,361,164,61,0,14,2026-08-15
SKU02512,368,228,88,0,14,2026-08-15
SKU02513,439,291,88,0,14,2026-08-15
SKU02514,6863,1500,450,0,14,2026-08-15
SKU02515,162,106,36,0,14,2026-08-15
SKU02516,271,207,71,0,14,2026-08-15
SKU02517,265,94,45,0,14,2026-08-15
SKU02518,11,26,7,0,14,2026-08-15
SKU02519,6960,1557,551,0,14,2026-08-15
SKU02520,6157,1522,493,0,14,2026-08-15
SKU02521,84,34,8,0,14,2026-08-15
SKU02522,352,155,46,0,14,2026-08-15
SKU02523,464,306,86,0,14,2026-08-15
SKU02524,116,58,25,0,14,2026-08-15
SKU02525,41,47,22,0,14,2026-08-15
SKU02526,130,697,263,0,14,2026-08-15
SKU02527,136,140,49,0,14,2026-08-15
SKU02528,67,132,39,0,14,2026-08-15
SKU02529,248,198,65,0,14,2026-08-15
SKU02530,206,177,71,0,14,2026-08-15
SKU02531,77,1267,490,0,14,2026-08-15
SKU02532,144,858,314,0,14,2026-08-15
SKU02533,5868,1304,427,0,14,2026-08-15
SKU02534,61,28,12,0,14,2026-08-15
SKU02535,249,187,71,0,14,2026-08-15
SKU02536,88,79,18,0,14,2026-08-15
SKU02537,142,176,80,0,14,2026-08-15
SKU02538,201,1179,366,0,14,2026-08-15
SKU02539,263,140,54,0,14,2026-08-15
SKU02540,20,41,14,0,14,2026-08-15
SKU02541,6617,1492,582,0,14,2026-08-15
SKU02542,214,220,66,0,14,2026-08-15
SKU02543,0,1053,391,0,14,2026-08-15
SKU02544,339,246,86,0,14,2026-08-15
SKU02546,81,94,42,0,14,2026-08-15
SKU02549,262,145,50,0,14,2026-08-15
SKU02550,86,75,23,0,14,2026-08-15
SKU02551,129,119,51,0,14,2026-08-15
SKU02552,301,183,62,0,14,2026-08-15
SKU02553,14,25,8,0,14,2026-08-15
SKU02554,267,188,66,0,14,2026-08-15
SKU02555,236,123,51,0,14,2026-08-15
SKU02556,315,190,51,0,14,2026-08-15
SKU02557,149,107,33,0,14,2026-08-15
SKU02558,5251,1220,422,0,14,2026-08-15
SKU02559,27,77,27,0,14,2026-08-15
SKU02560,100,75,29,0,14,2026-08-15
SKU02561,231,114,29,0,14,2026-08-15
SKU02562,109,129,45,0,14,2026-08-15
SKU02563,6,112,42,0,14,2026-08-15
SKU02564,400,167,61,0,14,2026-08-15
SKU02565,183,63,31,0,14,2026-08-15
SKU02566,72,65,29,0,14,2026-08-15
SKU02567,5426,1290,458,0,14,2026-08-15
SKU02568,38,30,11,0,14,2026-08-15
SKU02570,3898,980,310,0,14,2026-08-15
SKU02572,334,125,41,0,14,2026-08-15
SKU02573,270,209,63,0,14,2026-08-15
SKU02574,82,61,22,0,14,2026-08-15
SKU02575,315,179,45,0,14,2026-08-15
SKU02576,4146,936,318,0,14,2026-08-15
SKU02577,191,154,65,0,14,2026-08-15
SKU02578,466,215,68,0,14,2026-08-15
SKU02579,17,63,14,0,14,2026-08-15
SKU02580,5372,1312,470,0,14,2026-08-15
SKU02581,73,41,17,0,14,2026-08-15
SKU02582,155,134,56,0,14,2026-08-15
SKU02584,7023,1443,477,0,14,2026-08-15
SKU02585,186,107,36,0,14,2026-08-15
SKU02586,211,129,45,0,14,2026-08-15
SKU02587,158,92,20,0,14,2026-08-15
SKU02590,6176,1384,507,0,14,2026-08-15
SKU02591,46,74,25,0,14,2026-08-15
SKU02592,30,38,9,0,14,2026-08-15
SKU02593,237,195,75,0,14,2026-08-15
SKU02594,80,67,27,0,14,2026-08-15
SKU02595,84,61,17,0,14,2026-08-15
SKU02596,68,99,40,0,14,2026-08-15
SKU02597,175,99,35,0,14,2026-08-15
SKU02598,43,174,66,0,14,2026-08-15
SKU02599,20,33,13,0,14,2026-08-15
SKU02600,212,233,93,0,14,2026-08-15
SKU02601,226,76,22,0,14,2026-08-15
SKU02602,0,32,11,0,14,2026-08-15
SKU02603,522,280,77,0,14,2026-08-15
SKU02604,49,36,11,0,14,2026-08-15
SKU02605,351,145,35,0,14,2026-08-15
SKU02606,300,195,85,0,14,2026-08-15
SKU02608,289,137,57,0,14,2026-08-15
SKU02609,206,129,41,0,14,2026-08-15
SKU02610,50,43,21,0,14,2026-08-15
SKU02611,45,58,18,0,14,2026-08-15
SKU02612,123,122,38,0,14,2026-08-15
SKU02613,192,108,29,0,14,2026-08-15
SKU02614,193,670,223,0,14,2026-08-15
SKU02615,410,222,80,0,14,2026-08-15
SKU02616,154,113,38,0,14,2026-08-15
SKU02617,141,57,19,0,14,2026-08-15
SKU02618,300,146,53,0,14,2026-08-15
SKU02619,293,228,88,0,14,2026-08-15
SKU02620,197,109,30,0,14,2026-08-15
SKU02621,181,85,25,0,14,2026-08-15
SKU02622,39,90,42,0,14,2026-08-15
SKU02623,146,134,41,0,14,2026-08-15
SKU02624,125,73,16,0,14,2026-08-15
SKU02625,268,211,86,0,14,2026-08-15
SKU02626,80,122,40,0,14,2026-08-15
SKU02629,265,182,67,0,14,2026-08-15
SKU02630,110,65,17,0,14,2026-08-15
SKU02631,199,172,72,0,14,2026-08-15
SKU02632,404,162,49,0,14,2026-08-15
SKU02633,169,95,32,0,14,2026-08-15
SKU02634,121,172,68,0,14,2026-08-15
SKU02635,386,236,94,0,14,2026-08-15
SKU02636,151,133,54,0,14,2026-08-15
SKU02637,509,243,102,0,14,2026-08-15
SKU02638,385,262,103,0,14,2026-08-15
SKU02639,5544,1167,408,0,14,2026-08-15
SKU02640,0,818,310,0,14,2026-08-15
SKU02641,728,344,133,0,14,2026-08-15
SKU02642,188,135,46,0,14,2026-08-15
SKU02644,105,40,19,0,14,2026-08-15
SKU02645,187,180,47,0,14,2026-08-15
SKU02647,673,451,178,0,14,2026-08-15
SKU02648,115,1259,424,0,14,2026-08-15
SKU02649,28,97,23,0,14,2026-08-15
SKU02650,231,132,32,0,14,2026-08-15
SKU02651,396,403,122,0,14,2026-08-15
SKU02652,147,62,26,0,14,2026-08-15
SKU02655,128,74,23,0,14,2026-08-15
SKU02656,99,51,15,0,14,2026-08-15
SKU02657,230,927,330,0,14,2026-08-15
SKU02658,159,80,16,0,14,2026-08-15
SKU02659,251,142,57,0,14,2026-08-15
SKU02660,21,973,374,0,14,2026-08-15
SKU02661,125,107,36,0,14,2026-08-15
SKU02662,6858,1644,544,0,14,2026-08-15
SKU02663,93,174,64,0,14,2026-08-15
SKU02664,202,164,68,0,14,2026-08-15
SKU02665,105,51,14,0,14,2026-08-15
SKU02669,69,68,27,0,14,2026-08-15
SKU02670,196,67,29,0,14,2026-08-15
SKU02671,3,52,14,0,14,2026-08-15
SKU02672,134,51,24,0,14,2026-08-15
SKU02673,144,53,15,0,14,2026-08-15
SKU02674,412,247,109,0,14,2026-08-15
SKU02675,171,82,22,0,14,2026-08-15
SKU02676,190,96,32,0,14,2026-08-15
SKU02677,415,210,72,0,14,2026-08-15
SKU02678,28,21,10,0,14,2026-08-15
SKU02679,136,147,63,0,14,2026-08-15
SKU02680,200,221,72,0,14,2026-08-15
SKU02681,4226,911,342,0,14,2026-08-15
SKU02682,168,150,64,0,14,2026-08-15
SKU02683,128,953,327,0,14,2026-08-15
SKU02684,413,147,57,0,14,2026-08-15
SKU02685,138,105,32,0,14,2026-08-15
SKU02686,27,53,23,0,14,2026-08-15
SKU02687,204,126,62,0,14,2026-08-15
SKU02688,155,124,28,0,14,2026-08-15
SKU02689,31,27,10,0,14,2026-08-15
SKU02690,16,62,22,0,14,2026-08-15
SKU02691,151,129,55,0,14,2026-08-15
SKU02692,30,868,279,0,14,2026-08-15
SKU02693,109,178,45,0,14,2026-08-15
SKU02694,5,24,11,0,14,2026-08-15
SKU02695,195,207,65,0,14,2026-08-15
SKU02696,132,48,20,0,14,2026-08-15
SKU02697,90,82,25,0,14,2026-08-15
SKU02698,83,128,46,0,14,2026-08-15
SKU02699,78,140,44,0,14,2026-08-15
SKU02700,5727,1375,502,0,14,2026-08-15
SKU02701,80,91,31,0,14,2026-08-15
SKU02702,147,175,52,0,14,2026-08-15
SKU02703,463,299,120,0,14,2026-08-15
SKU02704,155,100,40,0,14,2026-08-15
SKU02705,119,50,19,0,14,2026-08-15
SKU02706,119,176,49,0,14,2026-08-15
SKU02707,79,49,11,0,14,2026-08-15
SKU02708,286,169,66,0,14,2026-08-15
SKU02709,252,146,52,0,14,2026-08-15
SKU02710,6103,1256,437,0,14,2026-08-15
SKU02711,312,279,81,0,14,2026-08-15
SKU02712,29,59,24,0,14,2026-08-15
SKU02713,200,101,47,0,14,2026-08-15
SKU02714,323,242,61,0,14,2026-08-15
SKU02715,297,164,45,0,14,2026-08-15
SKU02716,861,408,151,0,14,2026-08-15
